sline,eline,sstop,estop,count,slon,slat,elon,elat
8号线,12号线,曲阜路,宁国路,13,121.46696208759157,31.244225438129554,121.5281104774798,31.270568627559342
12号线,12号线,杨高北路,金海路,13,121.59868061949824,31.282228330654522,121.63467969303728,31.265845545595013
12号线,12号线,隆昌路,金海路,24,121.5401217107599,31.277223970938856,121.63467969303728,31.265845545595013
3号线,12号线,上海火车站,金海路,11,121.45134662497871,31.249252480810924,121.63467969303728,31.265845545595013
4号线,12号线,大连路,金海路,14,121.50827043682621,31.260483456954603,121.63467969303728,31.265845545595013
8号线,12号线,曲阜路,金海路,11,121.46696208759157,31.244225438129554,121.63467969303728,31.265845545595013
13号线,13号线,真北路,丰庄,16,121.37763301565901,31.234060394877282,121.35070734459534,31.24435712368217
13号线,13号线,金沙江路,丰庄,16,121.40860980059394,31.23414265268504,121.35070734459534,31.24435712368217
3号线,13号线,上海火车站,丰庄,15,121.45134662497871,31.249252480810924,121.35070734459534,31.24435712368217
13号线,13号线,金运路,真北路,34,121.31508840064134,31.24293847486636,121.37763301565901,31.234060394877282
3号线,13号线,上海火车站,真北路,21,121.45134662497871,31.249252480810924,121.37763301565901,31.234060394877282
7号线,13号线,长寿路,真北路,16,121.433698478293,31.241748450885744,121.37763301565901,31.234060394877282
13号线,13号线,金沙江路,祁连山南路,29,121.40860980059394,31.23414265268504,121.36273301583107,31.23935987237197
13号线,13号线,金运路,祁连山南路,15,121.31508840064134,31.24293847486636,121.36273301583107,31.23935987237197
3号线,13号线,上海火车站,祁连山南路,11,121.45134662497871,31.249252480810924,121.36273301583107,31.23935987237197
7号线,13号线,长寿路,祁连山南路,24,121.433698478293,31.241748450885744,121.36273301583107,31.23935987237197
11号线,13号线,隆德路,金运路,11,121.4190699144333,31.23235020681778,121.31508840064134,31.24293847486636
13号线,13号线,大渡河路,金运路,24,121.3904719102833,31.233620330403266,121.31508840064134,31.24293847486636
13号线,13号线,武宁路,金运路,17,121.42594526072456,31.236136324352174,121.31508840064134,31.24293847486636
13号线,13号线,真北路,金运路,40,121.37763301565901,31.234060394877282,121.31508840064134,31.24293847486636
13号线,13号线,祁连山南路,金运路,12,121.36273301583107,31.23935987237197,121.31508840064134,31.24293847486636
13号线,13号线,金沙江路,金运路,35,121.40860980059394,31.23414265268504,121.31508840064134,31.24293847486636
3号线,13号线,上海火车站,金运路,23,121.45134662497871,31.249252480810924,121.31508840064134,31.24293847486636
3号线,13号线,中山公园,金运路,21,121.41373564273864,31.22041076094213,121.31508840064134,31.24293847486636
7号线,13号线,静安寺,金运路,12,121.44167858157878,31.22508411208896,121.31508840064134,31.24293847486636
7号线,13号线,长寿路,金运路,28,121.433698478293,31.241748450885744,121.31508840064134,31.24293847486636
7号线,13号线,顾村公园,金运路,13,121.36837582882794,31.346419243369073,121.31508840064134,31.24293847486636
1号线,1号线,陕西南路,上海体育馆,36,121.45564009860006,31.21922548450731,121.43182335702305,31.18388290258479
1号线,1号线,上海火车站,上海体育馆,13,121.45134662497871,31.249252480810924,121.43182335702305,31.18388290258479
1号线,1号线,人民广场,上海体育馆,24,121.47063544949978,31.234938109246567,121.43182335702305,31.18388290258479
8号线,1号线,人民广场,上海体育馆,27,121.47063544949978,31.234938109246567,121.43182335702305,31.18388290258479
1号线,1号线,延长路,上海体育馆,14,121.45088832522472,31.273688898052004,121.43182335702305,31.18388290258479
1号线,1号线,彭浦新村,上海体育馆,16,121.44409222144392,31.308467802003857,121.43182335702305,31.18388290258479
1号线,1号线,徐家汇,上海体育馆,28,121.43372952077296,31.194665740632892,121.43182335702305,31.18388290258479
1号线,1号线,新闸路,上海体育馆,12,121.4637517629793,31.240586195331716,121.43182335702305,31.18388290258479
1号线,1号线,漕宝路,上海体育馆,12,121.43029467459823,31.17028964964568,121.43182335702305,31.18388290258479
1号线,1号线,莘庄,上海体育馆,55,121.38111623835272,31.112981979578,121.43182335702305,31.18388290258479
1号线,1号线,莲花路,上海体育馆,39,121.39814802332572,31.13275059364296,121.43182335702305,31.18388290258479
1号线,1号线,通河新村,上海体育馆,15,121.436928222904,31.332912780055825,121.43182335702305,31.18388290258479
1号线,1号线,锦江乐园,上海体育馆,14,121.40952720905494,31.143868394429962,121.43182335702305,31.18388290258479
1号线,1号线,黄陂南路,上海体育馆,22,121.46874002480317,31.224755507253285,121.43182335702305,31.18388290258479
2号线,1号线,陆家嘴,上海体育馆,16,121.49794977948895,31.240191163422505,121.43182335702305,31.18388290258479
5号线,1号线,颛桥,上海体育馆,11,121.39727235770029,31.06891559140017,121.43182335702305,31.18388290258479
8号线,1号线,西藏南路,上海体育馆,13,121.48501441365177,31.203962196670986,121.43182335702305,31.18388290258479
2号线,1号线,南京东路,人民广场,11,121.47924428412828,31.23911535220653,121.47063544949978,31.234938109246567
10号线,8号线,宋园路,人民广场,11,121.40731820626036,31.19832432977877,121.47063544949978,31.234938109246567
1号线,8号线,陕西南路,人民广场,31,121.45564009860006,31.21922548450731,121.47063544949978,31.234938109246567
11号线,8号线,三林东,人民广场,12,121.51880263243744,31.148615696720988,121.47063544949978,31.234938109246567
11号线,1号线,上海西站,人民广场,14,121.39624456213512,31.2646176303592,121.47063544949978,31.234938109246567
11号线,1号线,南翔,人民广场,14,121.31881991372576,31.298910112884144,121.47063544949978,31.234938109246567
11号线,1号线,桃浦新村,人民广场,13,121.34497865491224,31.283411144688834,121.47063544949978,31.234938109246567
2号线,1号线,江苏路,人民广场,23,121.4278857845281,31.221726714144122,121.47063544949978,31.234938109246567
2号线,8号线,江苏路,人民广场,11,121.4278857845281,31.221726714144122,121.47063544949978,31.234938109246567
13号线,1号线,金运路,人民广场,12,121.31508840064134,31.24293847486636,121.47063544949978,31.234938109246567
2号线,1号线,龙阳路,人民广场,30,121.55315410718144,31.20524621882207,121.47063544949978,31.234938109246567
1号线,8号线,上海体育馆,人民广场,17,121.43182335702305,31.18388290258479,121.47063544949978,31.234938109246567
4号线,8号线,上海体育馆,人民广场,24,121.43182335702305,31.18388290258479,121.47063544949978,31.234938109246567
1号线,8号线,上海南站,人民广场,30,121.42521918125507,31.15677611560311,121.47063544949978,31.234938109246567
3号线,1号线,上海南站,人民广场,14,121.42521918125507,31.15677611560311,121.47063544949978,31.234938109246567
3号线,8号线,上海南站,人民广场,26,121.42521918125507,31.15677611560311,121.47063544949978,31.234938109246567
1号线,8号线,上海火车站,人民广场,48,121.45134662497871,31.249252480810924,121.47063544949978,31.234938109246567
1号线,1号线,上海马戏城,人民广场,16,121.44750500177919,31.28142271502295,121.47063544949978,31.234938109246567
1号线,8号线,上海马戏城,人民广场,25,121.44750500177919,31.28142271502295,121.47063544949978,31.234938109246567
1号线,8号线,中山北路,人民广场,18,121.45459575307713,31.26097018742221,121.47063544949978,31.234938109246567
1号线,1号线,共富新村,人民广场,20,121.4294616044448,31.356866412833142,121.47063544949978,31.234938109246567
1号线,8号线,共富新村,人民广场,42,121.4294616044448,31.356866412833142,121.47063544949978,31.234938109246567
1号线,1号线,共康路,人民广场,20,121.4424467135747,31.320856838499626,121.47063544949978,31.234938109246567
1号线,8号线,共康路,人民广场,43,121.4424467135747,31.320856838499626,121.47063544949978,31.234938109246567
1号线,8号线,呼兰路,人民广场,11,121.43310747987196,31.341553447554283,121.47063544949978,31.234938109246567
1号线,1号线,外环路,人民广场,16,121.38839023279871,31.122824737234648,121.47063544949978,31.234938109246567
1号线,8号线,外环路,人民广场,23,121.38839023279871,31.122824737234648,121.47063544949978,31.234938109246567
1号线,1号线,宝安公路,人民广场,12,121.42628965526123,31.371680039785065,121.47063544949978,31.234938109246567
1号线,8号线,宝安公路,人民广场,13,121.42628965526123,31.371680039785065,121.47063544949978,31.234938109246567
1号线,1号线,富锦路,人民广场,11,121.42001197737257,31.39407815119172,121.47063544949978,31.234938109246567
1号线,8号线,富锦路,人民广场,19,121.42001197737257,31.39407815119172,121.47063544949978,31.234938109246567
1号线,1号线,延长路,人民广场,15,121.45088832522472,31.273688898052004,121.47063544949978,31.234938109246567
1号线,8号线,延长路,人民广场,30,121.45088832522472,31.273688898052004,121.47063544949978,31.234938109246567
1号线,1号线,彭浦新村,人民广场,22,121.44409222144392,31.308467802003857,121.47063544949978,31.234938109246567
1号线,8号线,彭浦新村,人民广场,57,121.44409222144392,31.308467802003857,121.47063544949978,31.234938109246567
1号线,1号线,徐家汇,人民广场,17,121.43372952077296,31.194665740632892,121.47063544949978,31.234938109246567
1号线,8号线,徐家汇,人民广场,57,121.43372952077296,31.194665740632892,121.47063544949978,31.234938109246567
9号线,8号线,徐家汇,人民广场,11,121.43372952077296,31.194665740632892,121.47063544949978,31.234938109246567
1号线,8号线,汉中路,人民广场,21,121.45397645386093,31.24359457371127,121.47063544949978,31.234938109246567
1号线,8号线,汶水路,人民广场,27,121.44554511296896,31.294521946927127,121.47063544949978,31.234938109246567
1号线,1号线,漕宝路,人民广场,17,121.43029467459823,31.17028964964568,121.47063544949978,31.234938109246567
1号线,8号线,漕宝路,人民广场,26,121.43029467459823,31.17028964964568,121.47063544949978,31.234938109246567
1号线,1号线,莘庄,人民广场,39,121.38111623835272,31.112981979578,121.47063544949978,31.234938109246567
1号线,8号线,莘庄,人民广场,82,121.38111623835272,31.112981979578,121.47063544949978,31.234938109246567
1号线,1号线,莲花路,人民广场,38,121.39814802332572,31.13275059364296,121.47063544949978,31.234938109246567
1号线,8号线,莲花路,人民广场,71,121.39814802332572,31.13275059364296,121.47063544949978,31.234938109246567
1号线,1号线,通河新村,人民广场,19,121.436928222904,31.332912780055825,121.47063544949978,31.234938109246567
1号线,8号线,通河新村,人民广场,48,121.436928222904,31.332912780055825,121.47063544949978,31.234938109246567
1号线,1号线,锦江乐园,人民广场,17,121.40952720905494,31.143868394429962,121.47063544949978,31.234938109246567
1号线,8号线,锦江乐园,人民广场,41,121.40952720905494,31.143868394429962,121.47063544949978,31.234938109246567
1号线,8号线,黄陂南路,人民广场,31,121.46874002480317,31.224755507253285,121.47063544949978,31.234938109246567
2号线,1号线,上海科技馆,人民广场,12,121.54058926688705,31.22069337516232,121.47063544949978,31.234938109246567
2号线,1号线,世纪公园,人民广场,20,121.5466810635746,31.21147339791956,121.47063544949978,31.234938109246567
2号线,1号线,东昌路,人民广场,51,121.51103796264,31.23538865645536,121.47063544949978,31.234938109246567
2号线,8号线,东昌路,人民广场,13,121.51103796264,31.23538865645536,121.47063544949978,31.234938109246567
2号线,1号线,中山公园,人民广场,48,121.41373564273864,31.22041076094213,121.47063544949978,31.234938109246567
2号线,8号线,中山公园,人民广场,19,121.41373564273864,31.22041076094213,121.47063544949978,31.234938109246567
2号线,1号线,北新泾,人民广场,21,121.36940501710458,31.218305848849862,121.47063544949978,31.234938109246567
2号线,8号线,北新泾,人民广场,11,121.36940501710458,31.218305848849862,121.47063544949978,31.234938109246567
2号线,1号线,南京西路,人民广场,24,121.45550746198595,31.23176643260941,121.47063544949978,31.234938109246567
2号线,8号线,南京西路,人民广场,11,121.45550746198595,31.23176643260941,121.47063544949978,31.234938109246567
2号线,1号线,威宁路,人民广场,19,121.38242696981457,31.216666701571704,121.47063544949978,31.234938109246567
2号线,1号线,娄山关路,人民广场,36,121.39963073146214,31.21290652542745,121.47063544949978,31.234938109246567
2号线,8号线,娄山关路,人民广场,17,121.39963073146214,31.21290652542745,121.47063544949978,31.234938109246567
2号线,1号线,广兰路,人民广场,20,121.61697087791599,31.21308703855244,121.47063544949978,31.234938109246567
2号线,1号线,张江高科,人民广场,17,121.58349951749912,31.20395598048356,121.47063544949978,31.234938109246567
2号线,8号线,张江高科,人民广场,12,121.58349951749912,31.20395598048356,121.47063544949978,31.234938109246567
2号线,1号线,徐泾东,人民广场,34,121.29487927379664,31.19026886327993,121.47063544949978,31.234938109246567
2号线,1号线,淞虹路,人民广场,49,121.35484187218569,31.220001080800422,121.47063544949978,31.234938109246567
2号线,8号线,淞虹路,人民广场,14,121.35484187218569,31.220001080800422,121.47063544949978,31.234938109246567
2号线,1号线,虹桥火车站,人民广场,27,121.31698004097382,31.19592455947813,121.47063544949978,31.234938109246567
2号线,1号线,金科路,人民广场,11,121.5977989899922,31.20636119514668,121.47063544949978,31.234938109246567
2号线,1号线,陆家嘴,人民广场,72,121.49794977948895,31.240191163422505,121.47063544949978,31.234938109246567
2号线,8号线,陆家嘴,人民广场,28,121.49794977948895,31.240191163422505,121.47063544949978,31.234938109246567
