本站编码,上次过站编号,车牌号码,slon,slat,elon,elat
231,352,1,125.47032769400005,43.128101549000064,130.2733120910001,42.85572223200006
241,352,1,125.5103099,43.18727215000007,130.2733120910001,42.85572223200006
252,352,1,126.74025045000008,42.37168875000003,130.2733120910001,42.85572223200006
255,352,1,127.27065426600007,42.30857574400005,130.2733120910001,42.85572223200006
311,352,9,125.44269073300006,43.88860573300008,130.2733120910001,42.85572223200006
313,352,1,125.8115129,43.9761267000001,130.2733120910001,42.85572223200006
322,352,1,126.4637434870001,43.93134627500007,130.2733120910001,42.85572223200006
323,352,1,126.54949530900001,43.943748937000066,130.2733120910001,42.85572223200006
327,352,1,127.3566136000001,43.7776381,130.2733120910001,42.85572223200006
328,352,2,127.71960776700007,43.6336182000001,130.2733120910001,42.85572223200006
331,352,1,128.01297019100002,43.533607861000064,130.2733120910001,42.85572223200006
333,352,3,128.3021198890001,43.37450849800007,130.2733120910001,42.85572223200006
334,352,2,128.52245899600007,43.31925849600003,130.2733120910001,42.85572223200006
335,352,1,128.68901562200006,43.699083855000026,130.2733120910001,42.85572223200006
341,352,5,128.957026,43.1396928,130.2733120910001,42.85572223200006
343,352,182,129.4842795090001,42.989804751000065,130.2733120910001,42.85572223200006
344,352,24,129.7908429890001,43.014786162000064,130.2733120910001,42.85572223200006
345,352,3,129.3548533000001,42.89936395700005,130.2733120910001,42.85572223200006
351,352,17,130.0214416560001,43.03116279200003,130.2733120910001,42.85572223200006
361,352,1,129.67826295100008,43.32924480100007,130.2733120910001,42.85572223200006
362,352,1,129.6015949880001,43.2510757000001,130.2733120910001,42.85572223200006
363,352,3,129.2506863000001,42.77238529500005,130.2733120910001,42.85572223200006
372,352,1,126.65897007300009,43.826640154000074,130.2733120910001,42.85572223200006
373,352,1,126.61547574000008,43.788298627000074,130.2733120910001,42.85572223200006
37E,352,1,125.28489156400008,42.300966050000056,130.2733120910001,42.85572223200006
397,352,2,126.57924563800009,42.096445593000055,130.2733120910001,42.85572223200006
3A1,352,1,126.62190855400002,43.93965094600003,130.2733120910001,42.85572223200006
3A4,352,1,126.81859515100007,44.288285280000025,130.2733120910001,42.85572223200006
412,352,2,125.17844416900004,43.930943366000065,130.2733120910001,42.85572223200006
523,352,1,124.73169542700009,45.09201422400008,130.2733120910001,42.85572223200006
524,352,1,124.5371307260001,45.27445964200007,130.2733120910001,42.85572223200006
531,352,1,124.23775261800006,45.50028848200003,130.2733120910001,42.85572223200006
533,352,1,123.76207207200002,45.599422711000045,130.2733120910001,42.85572223200006
593,352,3,124.88730995100002,45.170218057000056,130.2733120910001,42.85572223200006
621,352,1,125.65881252500003,44.53435361900006,130.2733120910001,42.85572223200006
622,352,1,125.41400851800006,44.12989938800007,130.2733120910001,42.85572223200006
712,352,1,124.7935082,43.856899250000026,130.2733120910001,42.85572223200006
715,352,1,124.14195211000003,43.771561725000026,130.2733120910001,42.85572223200006
717,352,1,125.14494475000004,43.86810495000003,130.2733120910001,42.85572223200006
893,352,1,123.63304482900003,43.59561363200004,130.2733120910001,42.85572223200006
111,363,2,124.4118480410001,43.10218694100007,129.2506863000001,42.77238529500005
112,363,1,124.43832295800007,43.13609680600007,129.2506863000001,42.77238529500005
132,363,2,125.40367465000008,43.832945650000056,129.2506863000001,42.77238529500005
311,363,5,125.44269073300006,43.88860573300008,129.2506863000001,42.77238529500005
322,363,1,126.4637434870001,43.93134627500007,129.2506863000001,42.77238529500005
326,363,1,127.29828991400007,43.89168362800007,129.2506863000001,42.77238529500005
333,363,5,128.3021198890001,43.37450849800007,129.2506863000001,42.77238529500005
335,363,1,128.68901562200006,43.699083855000026,129.2506863000001,42.77238529500005
341,363,5,128.957026,43.1396928,129.2506863000001,42.77238529500005
342,363,1,129.31765503300005,43.00420308100007,129.2506863000001,42.77238529500005
343,363,2,129.4842795090001,42.989804751000065,129.2506863000001,42.77238529500005
344,363,2,129.7908429890001,43.014786162000064,129.2506863000001,42.77238529500005
345,363,125,129.3548533000001,42.89936395700005,129.2506863000001,42.77238529500005
352,363,11,130.2733120910001,42.85572223200006,129.2506863000001,42.77238529500005
361,363,3,129.67826295100008,43.32924480100007,129.2506863000001,42.77238529500005
111,371,1,124.4118480410001,43.10218694100007,126.70545923100008,43.94170829500007
131,371,1,125.3209912000001,43.7925926,126.70545923100008,43.94170829500007
132,371,5,125.40367465000008,43.832945650000056,126.70545923100008,43.94170829500007
256,371,1,127.4246418,42.18310995000007,126.70545923100008,43.94170829500007
311,371,4,125.44269073300006,43.88860573300008,126.70545923100008,43.94170829500007
313,371,1,125.8115129,43.9761267000001,126.70545923100008,43.94170829500007
321,371,1,126.4159946000001,43.8916856000001,126.70545923100008,43.94170829500007
322,371,3,126.4637434870001,43.93134627500007,126.70545923100008,43.94170829500007
323,371,6,126.54949530900001,43.943748937000066,126.70545923100008,43.94170829500007
325,371,74,126.88933209900006,43.915478173000054,126.70545923100008,43.94170829500007
326,371,46,127.29828991400007,43.89168362800007,126.70545923100008,43.94170829500007
327,371,41,127.3566136000001,43.7776381,126.70545923100008,43.94170829500007
328,371,1,127.71960776700007,43.6336182000001,126.70545923100008,43.94170829500007
331,371,2,128.01297019100002,43.533607861000064,126.70545923100008,43.94170829500007
333,371,2,128.3021198890001,43.37450849800007,126.70545923100008,43.94170829500007
335,371,1,128.68901562200006,43.699083855000026,126.70545923100008,43.94170829500007
338,371,1,128.19249752200005,43.442623981000054,126.70545923100008,43.94170829500007
339,371,3,128.1497106,43.36082495000005,126.70545923100008,43.94170829500007
33B,371,3,128.01785769100002,42.890123619000065,126.70545923100008,43.94170829500007
341,371,2,128.957026,43.1396928,126.70545923100008,43.94170829500007
342,371,1,129.31765503300005,43.00420308100007,126.70545923100008,43.94170829500007
343,371,2,129.4842795090001,42.989804751000065,126.70545923100008,43.94170829500007
345,371,4,129.3548533000001,42.89936395700005,126.70545923100008,43.94170829500007
372,371,1,126.65897007300009,43.826640154000074,126.70545923100008,43.94170829500007
373,371,13,126.61547574000008,43.788298627000074,126.70545923100008,43.94170829500007
374,371,5,126.56707860300003,43.774025935000054,126.70545923100008,43.94170829500007
375,371,2,126.4965091,43.7948124000001,126.70545923100008,43.94170829500007
37E,371,2,125.28489156400008,42.300966050000056,126.70545923100008,43.94170829500007
3A1,371,2,126.62190855400002,43.93965094600003,126.70545923100008,43.94170829500007
3A2,371,1,126.62444284100002,44.005080038000074,126.70545923100008,43.94170829500007
3A8,371,1,127.19147194600009,44.62317776500004,126.70545923100008,43.94170829500007
111,373,2,124.4118480410001,43.10218694100007,126.61547574000008,43.788298627000074
112,373,3,124.43832295800007,43.13609680600007,126.61547574000008,43.788298627000074
114,373,2,124.5301573700001,43.23501883700004,126.61547574000008,43.788298627000074
121,373,1,124.83180625300008,43.479668133000075,126.61547574000008,43.788298627000074
122,373,2,125.1095093880001,43.68619200400008,126.61547574000008,43.788298627000074
131,373,9,125.3209912000001,43.7925926,126.61547574000008,43.788298627000074
132,373,26,125.40367465000008,43.832945650000056,126.61547574000008,43.788298627000074
133,373,3,125.45553092300008,43.94948199800007,126.61547574000008,43.788298627000074
134,373,1,125.39053413200008,44.01310719500003,126.61547574000008,43.788298627000074
212,373,1,125.3226954,43.3594368,126.61547574000008,43.788298627000074
233,373,2,125.56291625100005,42.68225550100004,126.61547574000008,43.788298627000074
244,373,1,126.11105144700002,42.70220170600004,126.61547574000008,43.788298627000074
295,373,1,125.52592370800005,41.52195489600007,126.61547574000008,43.788298627000074
297,373,1,125.86151678500005,41.79211507800005,126.61547574000008,43.788298627000074
311,373,17,125.44269073300006,43.88860573300008,126.61547574000008,43.788298627000074
312,373,5,125.64987923700005,43.968514371000026,126.61547574000008,43.788298627000074
313,373,4,125.8115129,43.9761267000001,126.61547574000008,43.788298627000074
321,373,1,126.4159946000001,43.8916856000001,126.61547574000008,43.788298627000074
322,373,3,126.4637434870001,43.93134627500007,126.61547574000008,43.788298627000074
323,373,5,126.54949530900001,43.943748937000066,126.61547574000008,43.788298627000074
325,373,9,126.88933209900006,43.915478173000054,126.61547574000008,43.788298627000074
326,373,10,127.29828991400007,43.89168362800007,126.61547574000008,43.788298627000074
327,373,18,127.3566136000001,43.7776381,126.61547574000008,43.788298627000074
328,373,1,127.71960776700007,43.6336182000001,126.61547574000008,43.788298627000074
331,373,2,128.01297019100002,43.533607861000064,126.61547574000008,43.788298627000074
333,373,2,128.3021198890001,43.37450849800007,126.61547574000008,43.788298627000074
335,373,1,128.68901562200006,43.699083855000026,126.61547574000008,43.788298627000074
338,373,1,128.19249752200005,43.442623981000054,126.61547574000008,43.788298627000074
339,373,1,128.1497106,43.36082495000005,126.61547574000008,43.788298627000074
33B,373,3,128.01785769100002,42.890123619000065,126.61547574000008,43.788298627000074
343,373,2,129.4842795090001,42.989804751000065,126.61547574000008,43.788298627000074
344,373,1,129.7908429890001,43.014786162000064,126.61547574000008,43.788298627000074
352,373,1,130.2733120910001,42.85572223200006,126.61547574000008,43.788298627000074
371,373,7,126.70545923100008,43.94170829500007,126.61547574000008,43.788298627000074
372,373,34,126.65897007300009,43.826640154000074,126.61547574000008,43.788298627000074
374,373,8,126.56707860300003,43.774025935000054,126.61547574000008,43.788298627000074
375,373,1,126.4965091,43.7948124000001,126.61547574000008,43.788298627000074
376,373,3,126.41218788100002,43.677853920000075,126.61547574000008,43.788298627000074
377,373,2,126.1532035250001,43.46347577500006,126.61547574000008,43.788298627000074
379,373,2,125.98906661500007,42.96706881600005,126.61547574000008,43.788298627000074
37B,373,2,125.64328248300001,42.571517767000046,126.61547574000008,43.788298627000074
37E,373,6,125.28489156400008,42.300966050000056,126.61547574000008,43.788298627000074
383,373,1,125.80804557900001,42.34677105900005,126.61547574000008,43.788298627000074
385,373,1,125.75003957700005,42.60196191000006,126.61547574000008,43.788298627000074
3A1,373,1,126.62190855400002,43.93965094600003,126.61547574000008,43.788298627000074
3A2,373,3,126.62444284100002,44.005080038000074,126.61547574000008,43.788298627000074
3A3,373,3,126.63026963700008,44.14593252800006,126.61547574000008,43.788298627000074
3A4,373,2,126.81859515100007,44.288285280000025,126.61547574000008,43.788298627000074
3A5,373,9,126.81859515100007,44.288285280000025,126.61547574000008,43.788298627000074
3A6,373,1,127.02324018600007,44.468242290000035,126.61547574000008,43.788298627000074
3A8,373,5,127.19147194600009,44.62317776500004,126.61547574000008,43.788298627000074
111,374,3,124.4118480410001,43.10218694100007,126.56707860300003,43.774025935000054
112,374,3,124.43832295800007,43.13609680600007,126.56707860300003,43.774025935000054
114,374,1,124.5301573700001,43.23501883700004,126.56707860300003,43.774025935000054
121,374,1,124.83180625300008,43.479668133000075,126.56707860300003,43.774025935000054
122,374,2,125.1095093880001,43.68619200400008,126.56707860300003,43.774025935000054
131,374,20,125.3209912000001,43.7925926,126.56707860300003,43.774025935000054
132,374,73,125.40367465000008,43.832945650000056,126.56707860300003,43.774025935000054
133,374,5,125.45553092300008,43.94948199800007,126.56707860300003,43.774025935000054
134,374,10,125.39053413200008,44.01310719500003,126.56707860300003,43.774025935000054
212,374,2,125.3226954,43.3594368,126.56707860300003,43.774025935000054
221,374,1,125.16938424400007,42.96104771000006,126.56707860300003,43.774025935000054
231,374,1,125.47032769400005,43.128101549000064,126.56707860300003,43.774025935000054
244,374,1,126.11105144700002,42.70220170600004,126.56707860300003,43.774025935000054
258,374,1,127.60428835200003,42.09473137200007,126.56707860300003,43.774025935000054
297,374,2,125.86151678500005,41.79211507800005,126.56707860300003,43.774025935000054
311,374,74,125.44269073300006,43.88860573300008,126.56707860300003,43.774025935000054
312,374,108,125.64987923700005,43.968514371000026,126.56707860300003,43.774025935000054
313,374,8,125.8115129,43.9761267000001,126.56707860300003,43.774025935000054
31A,374,1,125.53931703500007,43.911484846000064,126.56707860300003,43.774025935000054
322,374,14,126.4637434870001,43.93134627500007,126.56707860300003,43.774025935000054
323,374,17,126.54949530900001,43.943748937000066,126.56707860300003,43.774025935000054
325,374,6,126.88933209900006,43.915478173000054,126.56707860300003,43.774025935000054
326,374,2,127.29828991400007,43.89168362800007,126.56707860300003,43.774025935000054
327,374,12,127.3566136000001,43.7776381,126.56707860300003,43.774025935000054
328,374,1,127.71960776700007,43.6336182000001,126.56707860300003,43.774025935000054
333,374,2,128.3021198890001,43.37450849800007,126.56707860300003,43.774025935000054
334,374,1,128.52245899600007,43.31925849600003,126.56707860300003,43.774025935000054
335,374,3,128.68901562200006,43.699083855000026,126.56707860300003,43.774025935000054
33B,374,5,128.01785769100002,42.890123619000065,126.56707860300003,43.774025935000054
342,374,2,129.31765503300005,43.00420308100007,126.56707860300003,43.774025935000054
344,374,1,129.7908429890001,43.014786162000064,126.56707860300003,43.774025935000054
345,374,1,129.3548533000001,42.89936395700005,126.56707860300003,43.774025935000054
371,374,6,126.70545923100008,43.94170829500007,126.56707860300003,43.774025935000054
372,374,21,126.65897007300009,43.826640154000074,126.56707860300003,43.774025935000054
373,374,8,126.61547574000008,43.788298627000074,126.56707860300003,43.774025935000054
375,374,12,126.4965091,43.7948124000001,126.56707860300003,43.774025935000054
376,374,5,126.41218788100002,43.677853920000075,126.56707860300003,43.774025935000054
377,374,11,126.1532035250001,43.46347577500006,126.56707860300003,43.774025935000054
378,374,2,126.00717761600004,43.12554858100003,126.56707860300003,43.774025935000054
379,374,7,125.98906661500007,42.96706881600005,126.56707860300003,43.774025935000054
